,Time [s],Vitesse [m/s],Couple pédale [Nm],I [A]
839,8.39,0.9688092603266643,12.640503474644254,7.316659092903137
840,8.4,0.9695553600096509,11.535320963178362,6.578951001167297
841,8.41,0.9699326428577144,9.912088939121793,6.380046963691711
842,8.42,0.9700211248453094,8.219780240740102,6.322137475013733
843,8.43,0.9698512839188017,6.56200817653111,6.322137475013733
844,8.44,0.9694446548061769,6.0784935951232875,6.548737645149231
845,8.45,0.9690337822224853,5.456829071044922,6.239050984382629
846,8.46,0.968445706562117,4.973312786647251,5.959577679634094
847,8.47,0.9677088336474053,3.902668612343928,6.314584374427795
848,8.48,0.9669205999505017,3.833595343998497,6.367457985877991
849,8.49,0.9661377742971838,2.6938779013497487,5.687658429145813
850,8.5,0.9649980711699184,1.5886970928737094,5.262153744697571
851,8.51,0.963579156525127,1.6923086983816962,6.060289025306702
852,8.52,0.9624033862430061,1.7959186008998325,5.307473778724671
853,8.53,0.9610275792558534,1.6923086983816962,5.033035874366761
854,8.540000000000001,0.9595588548400216,1.4850871903555731,5.612124562263489
855,8.55,0.9582262959891028,1.0706441743033275,5.40818464756012
856,8.56,0.9567765479943008,1.1051808084760393,5.362864613533019
857,8.57,0.9553190958835146,1.0706441743033275,5.534073472023011
858,8.58,0.9539059390957246,1.5886970928737094,4.688100457191467
859,8.59,0.952325386111376,1.6923086983816962,4.630191683769226
860,8.6,0.9507434281110473,1.5196238245282854,5.176549553871155
861,8.61,0.9492932420826259,1.1397174426487515,5.27474319934845
862,8.620000000000001,0.9478171497953641,1.001570905957903,4.559694170951843
863,8.63,0.9461173388716663,0.518054621560233,4.562211871147156
864,8.64,0.9443495377811653,0.518054621560233,5.508895993232726
865,8.65,0.9428525966829224,0.552591255732945,4.219793915748596
866,8.66,0.9409925952833728,1.0706441743033275,4.272667288780213
867,8.67,0.9392221066933563,1.416013922010149,4.599978566169739
868,8.68,0.9375948535369643,2.1412883486066545,4.526962876319885
869,8.69,0.9360506980843767,3.246469157082694,4.061174035072327
870,8.700000000000001,0.934531673968812,4.351648262568882,3.8471630811691293
871,8.71,0.9331097121009406,5.525902339390349,3.623080849647522
872,8.72,0.9317917820268664,6.00942032677787,3.0792411565780644
873,8.73,0.9303878255951292,6.527471542358398,3.887447476387024
874,8.74,0.9292890934190844,8.012560435703824,4.096423268318177
875,8.75,0.9284624596109641,9.808479036603655,3.5173343420028687
876,8.76,0.9277271087598411,11.569857597351074,3.396480917930603
877,8.77,0.9272090114428437,12.12245055607387,4.053620934486389
878,8.78,0.9269577212883907,13.227629661560059,3.8521984815597534
879,8.790000000000001,0.9268068184389183,14.332808767046249,4.574800372123718
880,8.8,0.9270202883381442,14.850865091596331,5.7052823305130005
881,8.81,0.9276307153854387,15.403454644339424,5.833688855171204
882,8.82,0.9283566405700887,15.437991278512138,6.959135174751282
883,8.83,0.9294089000955323,15.956044197082521,6.865977883338929
884,8.84,0.9305083253276129,15.507064546857562,6.093020081520081
885,8.85,0.931322529932306,15.437991278512138,7.593615174293518
886,8.86,0.9325554339098985,14.88540172576905,6.820657849311829
887,8.870000000000001,0.933488287379109,13.607536043439593,6.495863556861877
888,8.88,0.9341455903415434,13.020409856523793,5.790886998176575
889,8.89,0.9345174554098735,12.053373881748746,5.101015686988831
890,8.9,0.9345539867075247,10.568288394383023,5.040588974952698
891,8.91,0.9343610903325494,11.120877947126116,4.370860695838928
892,8.92,0.9340558257202997,12.709576742989677,6.470686554908752
893,8.93,0.9345775337381815,11.569857597351074,5.999862790107726
894,8.94,0.9348017918650252,9.87755230494908,6.785408616065979
895,8.950000000000001,0.9350086857022009,8.185243606567383,6.7123929262161255
896,8.96,0.9349529151938284,6.147566863468715,6.128268837928771
897,8.97,0.93443916736204,4.351648262568882,5.831171154975891
898,8.98,0.933584084766672,3.9372069495064874,6.392635464668274
899,8.99,0.9328303978756205,4.109890120370047,6.138340115547181
900,9.0,0.9320288856992772,3.799058709825788,5.242011189460754
901,9.01,0.9309270468094407,3.8681319781712125,5.811029076576233
902,9.02,0.9299978881768772,4.420723233904154,5.5491801500320435
903,9.03,0.9290730562786843,3.799058709825788,4.917218565940857
904,9.040000000000001,0.9278790528884323,3.833595343998497,4.96505606174469
905,9.05,0.9267039070168753,4.351648262568882,5.297402501106262
906,9.06,0.9256979766476185,4.386186599731449,4.748527169227601
907,9.07,0.9245403743596416,3.833595343998497,4.207205176353455
908,9.08,0.9231494150948005,3.108320917401995,4.061174035072327
909,9.09,0.9216134200770649,1.5886970928737094,4.869380593299866
910,9.1,0.9200915812428226,1.1397174426487515,5.342722535133361
911,9.11,0.9186411691216794,0.587127889905657,5.574358105659485
912,9.120000000000001,0.9171783080300349,0.0,5.46357548236847
913,9.13,0.9156002328176974,0.0,5.0909446477890015
914,9.14,0.9139160298115971,0.552591255732945,5.040588974952698
915,9.15,0.9122967419790068,1.1051808084760393,4.534516215324402
916,9.16,0.9106121502843072,3.729985441480361,3.9755698442459106
917,9.17,0.909143192700806,5.525902339390349,3.0792411565780644
918,9.18,0.907675015540012,4.351648262568882,2.354121446609497
919,9.19,0.9058322253462154,4.351648262568882,2.0998259186744694
920,9.200000000000001,0.9039171741709076,3.799058709825788,3.0490278005599976
921,9.21,0.9021947925367126,2.728414535522461,3.300805449485779
922,9.22,0.9003917672876606,2.9010994093758717,3.6029387712478638
923,9.23,0.8987001214750729,4.248038360050749,3.4367655515670776
924,9.24,0.8971537799453471,5.353219168526782,4.063691735267639
925,9.25,0.8959447745139314,5.49136570521763,2.6537368297576904
926,9.26,0.8943529191159183,5.49136570521763,2.477492570877075
927,9.27,0.8927110493272389,5.456829071044922,2.580721378326416
928,9.28,0.8910940915079036,4.9387761524745395,2.477492570877075
929,9.290000000000001,0.8893739786747483,5.422292436872213,2.6789146661758423
930,9.3,0.8877808573621995,6.907377924237933,2.4800102710723877
931,9.31,0.8863434026752403,9.87755230494908,2.862712264060974
932,9.32,0.8854399100666694,13.296702929905484,2.835016965866089
933,9.33,0.8850171482105957,16.992150034223283,2.840052604675293
934,9.34,0.8851238367151963,19.167975017002643,3.655811905860901
935,9.35,0.8857744085844246,18.788068635123114,2.940763473510742
936,9.36,0.8861662691530267,17.648352895464214,4.1644028425216675
937,9.370000000000001,0.8867448404655587,19.893251146589005,7.384639859199524
938,9.38,0.8885640552677353,22.103609357561382,7.33428394794464
939,9.39,0.8906842582936632,20.96389361790249,8.64352810382843
940,9.4,0.8930152602149581,23.243328503199987,8.804665684700012
941,9.41,0.8957174354997044,26.006279672895165,8.177739262580872
942,9.42,0.8986346172219549,28.59654426574707,8.522674679756166
943,9.43,0.902019764609151,29.701726777212958,10.04089367389679
944,9.44,0.9059958466790138,30.047096524919773,10.896938443183899
945,9.450000000000001,0.9102649994864731,28.354787826538086,10.307779431343079
946,9.46,0.9141231479437504,28.25117792401995,11.312371373176575
947,9.47,0.9182526945093795,28.803767476763042,11.191518902778625
948,9.48,0.9224257682595941,28.803767476763042,12.057632565498352
949,9.49,0.9268454088262108,28.25117792401995,12.875911831855772
950,9.5,0.9314189550384163,26.04081630706787,10.375758290290833
951,9.51,0.9349614256764218,24.866560527256556,10.95484745502472
952,9.52,0.9385008404349557,22.69073895045689,10.630053639411926
953,9.53,0.9416358668606093,21.55101980481829,10.529342770576477
954,9.540000000000001,0.9445786299401274,21.0329668862479,10.65774929523468
955,9.55,0.9474834424462351,19.858711106436587,9.393825650215149
956,9.56,0.9498587606253984,19.82417447226388,9.26793682575226
957,9.57,0.9521926677673666,18.166405814034597,10.929669499397276
958,9.58,0.9547640314562414,17.164836611066544,10.287636876106262
959,9.59,0.957008324931533,16.508633749825613,9.59776508808136
960,9.6,0.9589612879957526,14.98901162828718,9.192402958869934
961,9.61,0.9605809259421783,12.329670361110143,10.723211407661436
962,9.620000000000001,0.9622576847705305,11.569857597351074,10.791191220283508
963,9.63,0.9638449624164889,9.912088939121793,10.043412327766418
964,9.64,0.9649814247253427,8.357926777430944,9.766455769538881
965,9.65,0.965816489895395,7.1146011352539,9.758902668952944
966,9.66,0.9664716001452898,7.701727322169712,10.471434712409973
967,9.67,0.9674140257678209,6.56200817653111,9.509643673896791
968,9.68,0.9679186349816236,7.149137769426618,9.096728444099426
969,9.69,0.9683890359410663,6.527471542358398,9.074067234992981
970,9.700000000000001,0.9687640520081204,6.527471542358398,9.393825650215149
971,9.71,0.9692303472617951,6.043956960950579,9.990538716316223
972,9.72,0.969797958530886,6.56200817653111,8.764381527900696
973,9.73,0.9700891248602407,5.525902339390349,8.026672005653381
974,9.74,0.9700214395280053,5.560440676552909,9.08665668964386
975,9.75,0.9702615555147903,5.456829071044922,9.403897404670715
976,9.76,0.9705774585945133,5.49136570521763,9.17477810382843
977,9.77,0.9708327651282174,5.49136570521763,8.573031067848206
978,9.78,0.9709160892288128,5.49136570521763,7.9410682916641235
979,9.790000000000001,0.9708188346810483,5.456829071044922,9.527268528938292
980,9.8,0.9711698672364549,5.180534294673378,8.187810063362122
981,9.81,0.9710986514695248,6.00942032677787,8.366572499275208
982,9.82,0.9711969382351062,8.012560435703824,7.452619671821595
983,9.83,0.9713202374326692,9.87755230494908,7.923443913459778
984,9.84,0.9718444588307643,12.087913921901166,8.618350148200989
985,9.85,0.9728828784794791,12.813186645507812,7.74216377735138
986,9.86,0.9737743470356844,13.331239564078196,8.041778683662416
987,9.870000000000001,0.9748252363816553,13.0549464906965,7.01452648639679
988,9.88,0.9755429294702073,14.332808767046249,7.18573534488678
989,9.89,0.9764919373378588,15.78336102621896,8.082063794136047
990,9.9,0.9779040574406346,16.508633749825613,7.6943265199661255
991,9.91,0.9793087032569979,16.992150034223283,6.966689229011536
992,9.92,0.9805742254638989,18.131869179861884,7.158039689064025
993,9.93,0.9820569650682904,18.649922098432267,6.891155362129211
994,9.94,0.9835371418377239,19.858711106436587,6.271782040596009
995,9.950000000000001,0.9850127217642694,20.998430252075195,7.893230557441711
996,9.96,0.9871140735207349,22.103609357561382,8.082063794136047
997,9.97,0.9894268100702347,22.069072723388672,9.016159653663635
998,9.98,0.9920010017597428,22.65620231628418,8.185292363166809
999,9.99,0.9944211268384463,22.621662276131765,9.142048001289368
1000,10.0,0.9971091577812176,22.759812218802313,8.580584168434143
1001,10.01,0.9996559301854954,22.86342212132045,9.688405156135559
1002,10.02,1.0025334785496753,23.17425523485456,10.222173810005188
1003,10.03,1.0056073203565306,23.20879186902728,9.595247387886047
1004,10.040000000000001,1.0085063154529892,22.58712564195906,8.887752175331116
1005,10.05,1.0111137383859017,23.20879186902728,9.071549534797668
1006,10.06,1.0138619255776145,22.207222666059213,10.491576313972473
1007,10.07,1.0168721644942693,20.514913967677526,9.308220982551575
1008,10.08,1.0193018984509816,19.133438382829937,10.275047421455383
1009,10.09,1.0218099942208403,18.20094244820731,9.270454525947569
1010,10.1,1.0238973122950856,17.648352895464214,9.698475956916809
1011,10.11,1.0260275335596287,17.13029657091413,9.539857029914854
1012,10.120000000000001,1.028037970608393,16.094190733773367,9.784080624580382
1013,10.13,1.0299697398995313,15.403454644339424,9.265419125556944
1014,10.14,1.0316542296561815,14.332808767046249,8.955732464790346
1015,10.15,1.0330969271366228,13.711145945957735,9.479430317878723
1016,10.16,1.034600134451188,12.675040108816965,8.673741936683655
1017,10.17,1.035724807849967,12.295133726937431,8.487425923347473
1018,10.18,1.0367417347603676,11.569857597351074,8.308663487434387
1019,10.19,1.0376037579005142,10.671898296901166,8.980909943580627
1020,10.200000000000001,1.038529386837394,9.87755230494908,8.464765667915346
1021,10.21,1.0391938696333183,9.290422712053573,8.145007729530336
1022,10.22,1.039682974972977,8.42700345175607,8.447141289710999
1023,10.23,1.040134953770072,7.701727322169712,7.6943265199661255
1024,10.24,1.0402681349046996,7.736263956342424,8.001495003700256
1025,10.25,1.0404939837293186,7.149137769426618,7.764824032783509
1026,10.26,1.0405682887107965,7.149137769426618,8.041778683662416
1027,10.27,1.0407217076700297,6.596548216683524,6.845835328102112
1028,10.28,1.0404544542875052,6.043956960950579,7.787483811378479
1029,10.290000000000001,1.040377358989394,5.525902339390349,8.031707882881166
1030,10.3,1.0402960507147676,4.420723233904154,7.674183964729309
1031,10.31,1.0399547274430871,4.351648262568882,7.4072996377944955
1032,10.32,1.0395273567942214,4.420723233904154,7.26630413532257
1033,10.33,1.0390696611485506,4.351648262568882,7.842875123023987
1034,10.34,1.038766930295385,4.386186599731449,7.626346707344056
1035,10.35,1.0384073330996597,4.9387761524745395,7.301552414894104
1036,10.36,1.0380339559558824,5.456829071044922,7.84791100025177
1037,10.370000000000001,1.0378907688342482,6.043956960950579,8.263343453407288
1038,10.38,1.0379501827950282,7.149137769426618,7.034669041633605
1039,10.39,1.0378164171649493,9.290422712053573,6.903744339942933
1040,10.4,1.0379511709902547,10.948194776262557,6.307031273841858
1041,10.41,1.0381522310728843,12.640503474644254,6.027557969093323
1042,10.42,1.0385151569410511,14.332808767046249,5.732977986335754
1043,10.43,1.0390355972289442,17.0612233025687,6.858423829078675
1044,10.44,1.0402672554540626,18.649922098432267,7.490386605262756
1045,10.450000000000001,1.0419061675164516,21.309263365609304,7.870571255683899
1046,10.46,1.0440332584645442,23.588698250906805,8.7820063829422
1047,10.47,1.0467459371988357,26.109889575413295,9.683369755744934
1048,10.48,1.0500757372262715,28.907377379281186,10.718176007270813
1049,10.49,1.0541001237689758,31.221348898751387,11.032899022102356
1050,10.5,1.0585441361644399,34.50235298701694,12.427745938301088
1051,10.51,1.0638544388316282,36.81632450648716,12.556153416633606
1052,10.52,1.069530858787693,38.43955993652344,12.29682171344757
1053,10.53,1.0753638583714336,39.57927567618233,12.19862949848175
1054,10.540000000000001,1.081330369642367,41.340657642909456,12.742468953132628
1055,10.55,1.0877026110717467,42.41130011422293,14.263206601142883
1056,10.56,1.0946609324161534,43.689169202532085,14.102068066596985
1057,10.57,1.1017542758373031,44.82888494219099,15.580003857612608
1058,10.58,1.1094311831593897,45.34693445478168,18.057495236396786
1059,10.59,1.1178883071827872,44.69073840550014,17.196415066719055
1060,10.6,1.126003853766946,43.58555930001395,17.659687161445618
1061,10.61,1.134092142031689,41.92778723580495,19.250921368598938
1062,10.620000000000001,1.1423965108561034,40.85714476449149,17.241735577583313
1063,10.63,1.149972098165292,39.57927567618233,15.602663159370422
1064,10.64,1.156895203002238,38.923072814941406,17.694936871528625
1065,10.65,1.1643208735400152,38.923072814941406,16.330300450325012
1066,10.66,1.1713550567423334,38.95761626107352,16.65257561206818
1067,10.67,1.1784847460153396,38.50863320486886,18.367181897163395
1068,10.68,1.1860386545712138,37.36891746520996,18.369699597358704
1069,10.69,1.1934288472410735,35.572998864310144,17.611848950386047
1070,10.700000000000001,1.2003443677418115,35.262162344796316,17.710044980049133
1071,10.71,1.2072420571367013,33.2244907106672,18.31431019306183
1072,10.72,1.2140198197112773,31.70486518314906,16.302605748176575
1073,10.73,1.220004267848546,29.529040200369696,15.663090825080873
1074,10.74,1.2254938829142181,26.17896284375871,15.720997929573057
1075,10.75,1.2305202840412865,22.967032023838588,17.135990262031555
1076,10.76,1.2354910443459703,20.653060504368373,17.299644589424133
1077,10.77,1.2401769305070622,18.822605269295828,17.667242169380188
1078,10.78,1.2447053468246683,17.09575993674142,17.72766888141632
1079,10.790000000000001,1.2490033653518515,15.437991278512138,18.528320431709286
1080,10.8,1.2532923963668299,13.849292482648577,16.350443959236145
1081,10.81,1.2567313009121894,11.91522734505789,14.73654854297638
1082,10.82,1.2594320605537022,11.259027889796673,16.861552357673645
1083,10.83,1.2626456426287394,10.395605223519455,14.653461575508118
1084,10.84,1.2651043069032448,9.87755230494908,15.872066617012026
1085,10.85,1.2678366096303255,8.841443061828613,18.271507382392883
1086,10.86,1.2711058657621992,8.634223256792342,16.84896194934845
1087,10.870000000000001,1.273938376957598,7.632654053824296,16.8011246919632
1088,10.88,1.2766135320837781,7.5290441513061515,16.96477997303009
1089,10.89,1.2793200711995192,7.1146011352539,15.731068730354307
1090,10.9,1.2816143352709635,7.149137769426618,13.99632179737091
1091,10.91,1.2834173995384217,6.56200817653111,14.67612087726593
1092,10.92,1.2853304300873791,6.596548216683524,15.25269329547882
1093,10.93,1.2874127199693015,5.49136570521763,16.861552357673645
1094,10.94,1.2897963544480955,5.49136570521763,17.858591198921204
1095,10.950000000000001,1.2924643463884289,5.180534294673378,16.84896194934845
1096,10.96,1.294798896629105,5.456829071044922,15.59007465839386
1097,10.97,1.2968127352082244,5.974881989615304,15.013504147529602
1098,10.98,1.2987354153786255,6.700158119201666,15.194783329963686
1099,10.99,1.3008130884739122,8.703296525137766,16.3076411485672
1100,11.0,1.303494438359699,10.395605223519455,14.854884266853333
1101,11.01,1.3060018986612179,11.017268044607988,13.583405613899231
1102,11.02,1.3082343510091266,11.77708080836705,13.636278271675108
1103,11.03,1.3105899761285764,13.193093027387347,15.51453983783722
1104,11.040000000000001,1.3136840300928356,14.88540172576905,13.767204403877258
1105,11.05,1.3165199407355972,15.956044197082521,13.48269474506378
1106,11.06,1.3194269041337476,17.37205641610282,15.066376805305481
1107,11.07,1.3229880126596705,18.235479082380014,15.937527775764465
1108,11.08,1.3269206044633655,18.40816225324358,15.809120297431946
1109,11.09,1.330840334742274,19.858711106436587,15.048752903938293
1110,11.1,1.334749198517009,21.343799999782018,14.514983296394348
1111,11.11,1.338716874632115,21.654629707336433,14.129764676094055
1112,11.120000000000001,1.3426180423119038,23.31240177154541,14.263206601142883
1113,11.13,1.346793324872091,24.901097161429266,15.25269329547882
1114,11.14,1.3514773796972372,24.93563379560198,16.176717877388
1115,11.15,1.356429371624634,24.970173835754395,17.17123806476593
1116,11.16,1.3616693853273192,25.971743038722447,17.032760739326477
1117,11.17,1.3670117925345093,26.07535294124058,16.62236320972443
1118,11.18,1.3722505999177712,25.522763388497495,16.90435516834259
1119,11.19,1.3774899124658073,25.453690120152064,15.67316162586212
1120,11.200000000000001,1.3823664651106822,27.042385510035928,16.71803867816925
1121,11.21,1.3877674655649186,27.733125005449565,16.760839581489563
1122,11.22,1.3932782145622082,28.25117792401995,17.380212903022766
1123,11.23,1.3990387540506608,29.494503566196993,17.98196232318878
1124,11.24,1.4051476054924386,28.941914013453893,17.93160831928253
1125,11.25,1.4111618196716853,28.320251192365372,17.236700177192688
1126,11.26,1.4168873909328552,27.076922144208634,15.874584317207338
1127,11.27,1.422044940890451,25.522763388497495,17.18130886554718
1128,11.28,1.427352712850337,23.277865137372697,17.18130886554718
1129,11.290000000000001,1.4323386476803566,21.516483170645575,17.74781048297882
1130,11.3,1.4372337457055036,20.376767430986668,17.47840702533722
1131,11.31,1.4418880058303678,19.306121553693497,17.48092472553253
1132,11.32,1.4463890385456477,18.753532000950404,18.399911999702454
1133,11.33,1.4510727331818596,17.57927622113909,17.203968167304993
1134,11.34,1.4552459751057056,16.508633749825613,16.665165066719055
1135,11.35,1.4591114300959274,16.543170383998326,16.69034206867218
1136,11.36,1.4629881840083767,15.437991278512138,16.56193459033966
1137,11.370000000000001,1.4666695366075375,15.403454644339424,16.370585560798645
1138,11.38,1.4702904953892477,14.850865091596331,16.47884953022003
1139,11.39,1.4738626694492332,14.332808767046249,16.75832188129425
1140,11.4,1.4774399192401484,12.087913921901166,16.431013226509094
1141,11.41,1.4806021864554348,11.535320963178362,16.788536190986633
1142,11.42,1.4837869836092084,11.535320963178362,17.319788098335266
1143,11.43,1.4871228845656914,11.259027889796673,17.052902340888977
1144,11.44,1.4903423471736446,10.810048239571708,16.420942425727844
1145,11.450000000000001,1.4933164199709608,9.843015670776367,16.279946446418762
1146,11.46,1.4961114233916184,8.703296525137766,16.224555134773254
1147,11.47,1.4987271847731245,8.806906427655909,15.056306004524231
1148,11.48,1.5010234015831947,8.77236979348319,14.099550366401672
1149,11.49,1.5030408337881744,8.254316874912808,14.14487087726593
1150,11.5,1.504996774843847,7.1146011352539,14.321114659309387
1151,11.51,1.5068398356013546,7.1146011352539,14.85236656665802
1152,11.52,1.5088342876765137,6.56200817653111,15.267799496650698
1153,11.53,1.5108680656406943,5.49136570521763,15.386134266853333
1154,11.540000000000001,1.5127822688051813,5.456829071044922,15.602663159370422
1155,11.55,1.5147529933762562,5.49136570521763,14.950557827949526
1156,11.56,1.5165419136451133,5.49136570521763,14.796975255012512
1157,11.57,1.5182865698387877,5.422292436872213,15.564895749092102
1158,11.58,1.5202403904232513,6.043956960950579,15.705891728401186
1159,11.59,1.5223228861151177,6.527471542358398,15.864513516426088
1160,11.6,1.5245193295804012,7.736263956342424,14.300973057746887
1161,11.61,1.52644126116446,8.77236979348319,14.71388828754425
1162,11.620000000000001,1.5286287718055702,9.912088939121793,13.903163075447083
1163,11.63,1.5307469949403207,11.535320963178362,13.351769566535948
1164,11.64,1.5329391134567187,13.745682580130442,13.628725171089172
1165,11.65,1.535525658351443,15.127158164978027,13.266165852546692
1166,11.66,1.5382054142647987,16.508633749825613,13.772239804267883
1167,11.67,1.5412265421573574,17.648352895464214,13.555709958076477
1168,11.68,1.5443479740158328,19.237048285348074,13.651386380195618
1169,11.69,1.5477230296009272,21.481946536472865,13.799935460090637
1170,11.700000000000001,1.5514605043042413,24.27943434034075,13.485212445259094
1171,11.71,1.555506898373577,25.004710469927097,13.852809071540833
1172,11.72,1.5597610638416333,25.90266977037702,15.018539547920227
1173,11.73,1.564475663453262,27.733125005449565,15.469221234321594
1174,11.74,1.5695795125946703,29.45996693202428,16.13139545917511
1175,11.75,1.5751181523935887,29.94348321642194,16.108736157417297
1176,11.76,1.580718205009819,30.35792623247419,17.163684964179993
1177,11.77,1.586677677704714,31.15227563040597,17.12591850757599
1178,11.78,1.5927385614389922,32.25745473589216,16.75832188129425
1179,11.790000000000001,1.5988510015343163,32.77551106044225,17.33237659931183
1180,11.8,1.6052001555011322,33.259027344839915,17.16116726398468
1181,11.81,1.6115681057369184,32.77551106044225,17.261877179145813
1182,11.82,1.6178943919185005,31.70486518314906,17.17123806476593
1183,11.83,1.6240404761664646,32.22291810171944,17.022689938545227
1184,11.84,1.6302168086343942,31.670328548976343,16.639987111091614
1185,11.85,1.6362035325728448,30.496076175144747,15.549789547920227
1186,11.86,1.6417097382847123,30.01255989074707,16.59718430042267
1187,11.870000000000001,1.647444945984014,28.976450647626596,17.59422504901886
1188,11.88,1.6533157778893903,26.73155239650181,17.74529278278351
1189,11.89,1.6589078142188447,25.660909925188335,17.28453838825226
1190,11.9,1.6642140592176033,24.93563379560198,17.92909061908722
1191,11.91,1.6695997140684458,25.48822675432477,17.30971729755402
1192,11.92,1.6748861928954852,25.799056461879186,16.171680569648743
1193,11.93,1.6798907897987394,25.5573000226702,17.34244740009308
1194,11.94,1.6851942824628972,24.313970974513463,17.030243039131165
1195,11.950000000000001,1.690229818982901,22.69073895045689,16.491438031196594
1196,11.96,1.6948784418822327,22.725275584629603,16.16916286945343
1197,11.97,1.699438923835327,21.585556438991002,16.380657315254215
1198,11.98,1.7038960385059974,19.893251146589005,16.461225628852844
1199,11.99,1.7081334596999234,18.788068635123114,16.41086971759796
1200,12.0,1.7121977022558827,17.37205641610282,17.095705151557922
1201,12.01,1.7162544537097086,16.301413944789342,17.87873470783234
1202,12.02,1.7203811096655424,15.472527912684852,17.883770108222965
1203,12.030000000000001,1.724389907733482,12.847723279680519,17.88628780841827
1204,12.040000000000001,1.7280235940257482,10.948194776262557,17.45826542377472
1205,12.05,1.7312628483462795,9.87755230494908,16.775945782661438
1206,12.06,1.7341535111475221,9.87755230494908,16.3076411485672
1207,12.07,1.7369097531969948,8.91051973615374,15.204854130744932
1208,12.08,1.7392121751082512,7.667190687997,16.08104145526886
1209,12.09,1.741586824443511,8.219780240740102,15.612734913825987
1210,12.1,1.7439061044210358,7.632654053824296,15.391169667243958
1211,12.11,1.7460777078842682,7.632654053824296,15.101624608039858
1212,12.120000000000001,1.7481661188441286,7.667190687997,14.467145085334778
1213,12.13,1.7500777362286066,7.701727322169712,14.744101643562317
1214,12.14,1.7520730082308777,7.149137769426618,14.293419957160948
1215,12.15,1.7538601451140703,6.976451192583356,14.829707264900208
1216,12.16,1.75577545447345,6.56200817653111,15.947598576545717
1217,12.17,1.7579505447818584,6.00942032677787,16.45870792865753
1218,12.18,1.7601922591215535,5.629513944898333,15.829263806343079
1219,12.19,1.7621993795758175,6.00942032677787,14.618213772773743
1220,12.200000000000001,1.7639143279778045,5.49136570521763,15.005949139595032
1221,12.21,1.7656656826211454,5.49136570521763,14.726477742195128
1222,12.22,1.76733681300352,5.249607563018795,14.721441388130188
1223,12.23,1.7689716094507657,5.49136570521763,15.834299206733705
1224,12.24,1.7709585518386879,7.701727322169712,16.189306378364563
1225,12.25,1.773362265018986,10.464678491864886,15.033645749092102
1226,12.26,1.775829981676624,11.535320963178362,14.613178372383118
1227,12.27,1.7783299849261063,12.778650011335108,15.310600399971008
1228,12.280000000000001,1.781206334332511,14.470958709716797,14.628284573554993
1229,12.290000000000001,1.784128878384836,14.954474994114468,14.681156277656555
1230,12.3,1.787134976133807,15.645211083548409,14.784386754035948
1231,12.31,1.790268600725002,16.543170383998326,14.545197606086731
1232,12.32,1.7934614939687206,17.13029657091413,14.149906277656555
1233,12.33,1.7966246378110378,18.71899536677769,13.517944455146788
1234,12.34,1.799833500286938,21.44740990230015,13.97618019580841
1235,12.35,1.8035623731518569,22.69073895045689,13.351769566535948
1236,12.36,1.8072896623711066,23.243328503199987,12.843179821968079
1237,12.370000000000001,1.8109497828946102,25.522763388497495,14.308526158332825
1238,12.38,1.815353423043434,28.527470997401647,15.799049496650698
1239,12.39,1.8206112273101605,30.530612809317446,16.259804844856262
1240,12.4,1.8262857124057335,31.11773899623325,16.420942425727844
1241,12.41,1.8320888960185944,31.083202362060547,17.1284362077713
1242,12.42,1.8380880433678117,32.22291810171944,17.38776791095734
1243,12.43,1.84432281649203,33.91522680010114,17.80823528766632
1244,12.44,1.8509181455151218,34.77864946637835,18.430124402046204
1245,12.450000000000001,1.8578130899527139,33.39717388153076,18.46789181232452
1246,12.46,1.864519993935885,31.70486518314906,17.692419171333313
1247,12.47,1.8707621387281503,31.70486518314906,17.37265980243683
1248,12.48,1.8769115860982757,31.2558855329241,16.677753567695618
1249,12.49,1.882797031141149,29.45996693202428,17.45071232318878
1250,12.5,1.8886455005758114,27.629511696951734,17.118365406990055
1251,12.51,1.894136266900242,26.07535294124058,16.821267247200012
1252,12.52,1.89931894876399,24.901097161429266,18.48299992084503
1253,12.530000000000001,1.9048075499912642,23.243328503199987,18.382288098335266
1254,12.540000000000001,1.91002937618924,21.205650057111466,17.97189152240753
1255,12.55,1.9148417303390384,19.858711106436587,17.2593594789505
1256,12.56,1.9192570528361492,19.893251146589005,16.549346089363098
1257,12.57,1.9234735025157217,20.514913967677526,16.262322545051575
1258,12.58,1.927695850917858,19.547881398882183,16.453672528266907
1259,12.59,1.9318338184449986,20.998430252075195,18.266470074653625
1260,12.6,1.9366960626856644,19.893251146589005,19.17790806293488
1261,12.61,1.9416597931412896,19.34065818786621,19.429683804512024
1262,12.620000000000001,1.9466154540153073,17.13029657091413,19.077196240425106
1263,12.63,1.95115357628412,15.472527912684852,19.044464230537415
1264,12.64,1.9554445500013027,14.05651569366455,18.822898983955383
1265,12.65,1.9594690124080911,13.0549464906965,17.496030926704407
1266,12.66,1.962970425956154,11.535320963178362,17.29712688922882
1267,12.67,1.9661971701152465,10.810048239571708,17.589189648628235
1268,12.68,1.9694030589427611,8.77236979348319,17.91146671772003
1269,12.69,1.9724092430358262,7.874410493033273,17.523727536201477
1270,12.700000000000001,1.9751757204232303,7.667190687997,17.445676922798157
1271,12.71,1.9778897019895023,7.5290441513061515,17.657169461250305
1272,12.72,1.9806437932083265,6.56200817653111,17.448194622993466
1273,12.73,1.9831994391717054,6.147566863468715,17.689901471138
